@Benitonmusic cover of One Dance by Drake is sick!! https://t.co/ajsaR5Rljk,0
@Mrfkarim who hurt you to drop this drake type of inspiration?,0
"AlAire//Drake Feat. Wizkid &amp; Kyla - One Dance//""https://t.co/hKcYRnfSao""",0
@matcatastrophe hopefully with a little Drake playing in your head! 😜,0
controlla by Drake is my fav 🙂💕,0
"Drake Feat Jay Z | Light Up""@MdezZz_Mahlangu: Drake - Best I Ever Had""",0
I liked a @YouTube video from @jpatterns3 https://t.co/iiYVtYVSV9 Drake X Jay Z Type Beat - Rarely Inspired,0
"Drake's ""November 18th"" is legendary to me on so many levels",0
"Nathan drake's luck was inspired by my life tbh, always living on the edge with a shitty luck",0
Erick got a bigger pool than Kanye and Drake put together,0
"When both Rih and drake sings ""But I know you need to get done done done done if you come over.. "" &gt;&gt;&gt;",0
"novim's top 6 artists this week: Rihanna (39), Drake (27), Depeche Mode (25), Christina Aguilera (24), Ariana Grande (23), Air (10) #jotafm",0
Bernie Sanders’ Californian dreams | https://t.co/9MM3c1nddw Photo: Carolyn Drake—Magnum Photos #BernieSanders https://t.co/iVCY8RqBR2,0
While cleaning me and my family are all rapping and blasting Views... Life is good.. Life is good. @Drake,0
SEE this why I hadn't listened to new drake,0
"Avi's top 5 albums of the year.
 1. TLOP - Kanye
 2. Anti- Rihanna 
 3. Lemonade- Beyonce 
 4. Views- Drake
 5. Dangerous Woman- Arianna Grande",0
"@dracar13 Haha I know, it's mine as well that's why I put it first. 😎 I thought a lil Drake would be a nice finish.",0
"@Courtneeyyyyk lol in real life,drake is on the leash and Nicki really wit meek 
 Let's be realistic",0
Listening to old Drake feeling nostalgic ... Oh high school days,0
WHAT ARMANDO SURPRISED ME WITH 😭❤️ BABY DADDY @Drake SEE YA SEPT 24 😏😉 https://t.co/mvSBJd7XtY,0
#HipHopBreaker: Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram https://t.co/ZKSagpEJHY,0
"Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots fired. 
 Continue... https://t.co/WH624RC9Lk #BangerAlert",0
Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram https://t.co/qq1L2G4XIy,0
(#frangelgraph) Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Sho... https://t.co/qwajK90mHG (#frangelgraph),0
(frangelgraph) Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shot... https://t.co/qwajK90mHG (#frangelgraph),0
"The Ashton-Drake Galleries ""Rosa"" https://t.co/dhfcw9nOUk https://t.co/KdPN59XkLl",0
(#frangelgraph) Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Sho... https://t.co/Ex6NwhyZLN (#frangelgraph),0
Don't listen to drake when you're alone 😂😂,0
Only niggas I met who REALLY love Drake have all been jock types. Which tells me other niggas afraid of havin their masculinity questioned.,0
(#frangelgraph) Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Sho... https://t.co/yCpbJr4wfp (#frangelgraph),0
@queshadiyah ^^^^^^ @Drake @1future referring to yall concert prices,0
@kylegotjokes working working working *drake voice* like a slave. Bout to head to Miami in 2 days,0
( #Angel_x18 ) Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots... https://t.co/AcnvQW3aoj ( #Angel_x18 ),0
(#Martinciitoh_HD) Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagra... https://t.co/agLvFfNuHv (#Martinciitoh_HD),0
(#Martinciitoh_HD) Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagra... https://t.co/QSpjvetvIj (#Martinciitoh_HD),0
How to make a Drake/Weeknd filtered Sine Bass - https://t.co/FPenzhV4yN,0
( #Angel_x18 ) Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots... https://t.co/cB7hrB8LuK ( #Angel_x18 ),0
I'm really not trynna miss my beat on that drake n future concert,0
"Talk About It - Mr Vegas Vs Drake Beef, Is It Gay To Be Pegged By A Girl? &amp; More - https://t.co/JW0vunuVzm https://t.co/K1g1TZcxgm",0
"Talk About It - Mr Vegas Vs Drake Beef, Is It Gay To Be Pegged By A Girl? &amp; More - https://t.co/M4o9y8sGOd https://t.co/WfSakAxVLx",0
"Talk About It - Mr Vegas Vs Drake Beef, Is It Gay To Be Pegged By A Girl? &amp; More - https://t.co/xwdSflHnU3 https://t.co/PF25868rsZ",0
(#frangelgraph) Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Sho... https://t.co/2aR9EdubJs (#frangelgraph),0
Drake knows https://t.co/Z0NTVIAGOt,0
Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram https://t.co/3Apr7MxchS https://t.co/3qIJA6fXJq,0
Drake https://t.co/NMh6wARZ2V,0
Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram https://t.co/u2YMkgwel3,0
"Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots fired. 
 Continue reading… https://t.co/Nj1S0xW0Wt",0
(#FrangelGraph) Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Sho... https://t.co/2aDIHOxg2K (#FrangelGraph),0
@kumailn Nathan drake should enter American ninja warrior and then be arrested for the murder of hundreds. #greatgamethough,0
"I would say i'm slowly becoming a savage but I just tweeted some Drake lyrics, damn it lmao",0
(#FrangelGraph) Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Sho... https://t.co/2aDIHOORrk (#FrangelGraph),0
"My Pandora stations vary so much I can literally go from Cardenales, Drake, Pegasso, UGK, Nick Jonas, Nicky Jam, Aventura, Blink 182 🙄😂😂",0
Because I listen to drake 24/7 no matter what the occasion is 😂,0
Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram https://t.co/pFSwogcMaq #XXL #Mag,0
🔥🔥Drake x Weston Road Flows🔥🔥,0
"Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots fired. 
 Continue reading… https://t.co/3XglIncAfD",0
Drake - Too Good is just such a tune ❤️🎶,0
Drake https://t.co/id0lVjYcjL,0
"Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots fired. 
 Continue reading… https://t.co/teL9JoiMsJ via @XXL",0
"https://t.co/ZlAvpNtPDa
 
 Dropped my new Freestyle "" pet peeve "".🙈😺 #Repost #like @JCoIeSC @SnoopDogg @50cent @Drake @joeyBADASS",0
"Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots fired. 
 Continue reading… https://t.co/BKeDey6gan",0
09' drake flow https://t.co/Q715G0zAic,0
"Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots fired. 
 Continue reading… https://t.co/BIV3S7vfqU",0
Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram https://t.co/jwUa6kYQc8 #TeamFollowBack,0
Drake https://t.co/FEYZ71wSCG,0
"Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots fired. 
 Continue reading… https://t.co/pZP9ks92ki",0
One dance - Drake 😓😢,0
MUSIC NEWS: Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots f... https://t.co/Co7eYSr2gV #LSSTLK @LSSTLK,0
"Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots fired. 
 Continue reading… https://t.co/b7TLbcHcCy",0
"Uncharted: Drake's Fortune™ Remastered 
 Granadero colgado(Bronze) #PS4share https://t.co/eHIGwRO5jb https://t.co/4L0GALFNdn",0
Happy birthday @ericaamunn hope it's a great one girll!!🎉🎊 Still so sad we can't go to the Drake and Future concert! https://t.co/OqGQywmGcv,0
"Drake • redemption, is a everyday song❤️",0
I just filmed an acoustic cover of #OneDance by @Drake 😁 check it out here https://t.co/jmOzePRfQR,0
I actually am drake https://t.co/4zJ9FbIlbK,0
Drake https://t.co/tJBItRNoks,0
Drake https://t.co/rffa4X36ad,0
Drake Roasted For Trying To Kiss Lebron James - hiphopearly - https://t.co/sZZQTdDth1 https://t.co/dpo4GDCwOa,0
#DidYouSee Drake Claps Back At Mr. Vegas Diss ‘Y Fi Di Heads High’ Drake took a subliminal sh 301 #ig,0
Drake x One Dance,0
Drake https://t.co/jC0l1PZjpH,0
Drake - July https://t.co/DT7xRU7QrP,0
@sssniperwolf Love your videos keep it up and if you don't mind you should listen to one dance by drake. Ps ❤️u 😍,0
".@MeekMill sends shots back at Drake in his new ""All The Way Up Remix"" Ft. @myfabolouslife https://t.co/qSAUW6hyOp",0
Drake - one dance 👌,0
Drake? https://t.co/DttkpWUpvO,0
Stevie Wonder Smoked that Track With Drake,0
I LOVEEEEEEEEEE Imani A. Drake !!,0
Rousey being trolled by Cyborg. Her response will determine if she's Meek or Drake. I think her fighting career might be over.,0
@PersonKelsey lmao drake lyrics,0
"Beyonce, Drake and the 'Exclusives' Explosion: How Streaming Has Changed the Way Albums Are Released https://t.co/ANmcA4l8B7 via @billboard",0
@_kcoops_ James bay hunter Hayes and now drake 😂😂😂,0
"💑🔥💦""@Drizzy: Drake and Rihanna 😍 https://t.co/PkHoO2MyeZ""",0
@frappuccino A video 2 share.....take time 2 laugh....Vida Loca Explains Hotline Bling By Drake...https://t.co/2hLc9ILwYc Have a great day!,0
"Justin Bieber Hops On Drake's ""One Dance"" Remix: Hear Snippets - Idolator (blog) https://t.co/aD7ZLVJ9Zd",0
"Forgot how fire Drake is in the song ""Believe Me"" jeez lol",0
@Classy_Andy Drake haters can't sing Drake lyrics!!!! Fyi 👎🏿,0
Bruno Mars ou Drake https://t.co/eerAhCYunE,0
Drake (feat. Bun B &amp; &lt;b&gt;Lil Wayne&lt;/b&gt;) - Uptown,0
@anastasiahey It makes me laugh a lot when you're only quoting drake songs and people get worried about it haha love u and drake,0
Damn sweeterman drake remix and original one is still fuego,0
It’s all about who pops into your head when you listening to Drake,0
if you don't ship drake with Rihanna or Nicki then i don't know what to say,0
Listen to Views by Drake on @AppleMusic. This song is one of my favorite songs. Should I put in my next videos? https://t.co/B0iApxIWmj,0
"@AdamBomb7869 @JustinTrudeau @justinbieber @Drake They are all of the ""cult"" of narcissism; no reality, accountability or consequences.",0
fire &amp; desire /// drake,0
Uncharted The Nathan Drake Collection Walkoutrough: https://t.co/gO3ND0NSko via @YouTube,0
all these girls on snapchat should be on drake's PR team,0
waiting for drake to unexpectedly release that single with him and tiller,0
@Jwine05 :) we will just call it... Scorpio Energy ... @drake has it ;) @LeoDiCaprio has it too ;),0
Will #mattdrake be the 'LAST MAN STANDING'? ~ UK- https://t.co/g9mCNpdxre USA- https://t.co/CG6UmgboHD #kindle #ebook #mustread,0
@Poetic_Alma aww too bad it's not originally a drake song.,0
"Somewhere, Drake LaRoche is pissed. #royals #whitesox",0
Never forget that time I face swapped with my drake poster https://t.co/wniE9kbwCy,0
Drake https://t.co/weuwf3Rdfi,0
Unforgettable x Drake 💕,0
"CheckOut the new Free Beat Tape ""Trap|Soul"" by MrGoodGoesHard! Filled with #BrysonTiller &amp; #ToryLanez &amp; #Drake typ… https://t.co/6R8Iac6B4z",0
#Done - @Drake ... Me ? i'm just done.,0
Old drake&gt;&gt;,0
I added a video to a @YouTube playlist https://t.co/QLzO8D5jmY Drake - My Side Lyrics,0
Ndume zina drake kwa TL...Euro should start already.... it's a sad day for this Nation....,0
"Found the guitar scale for ""Jungle"" by Drake and it's jazzy bro. 🎸",0
Idk why I like when Drake goes soft in his songs,0
Chris Brown Finally Confirms Wikzid Will Go On Tour With Him https://t.co/az75QBiz3Y #news #chrisbrown #drake #wizkid,0
Drake - Paradise (feat. J Cole),0
Drake 🙏🏻,0
Drake - One dance 😏🔥,0
You would think its all mines the way I took it -drake,0
The best pic in the world 😻🙌🏻👏🏻😌 @justinbieber @Drake @Estherwuff https://t.co/CDDGRQhWyt,0
Feeling like drake,0
I liked a @YouTube video from @sl1pg8r https://t.co/3tjjHcGa5o MODDED ARK: Survival Evolved - TAMING A POISON DRAKE! E3 ( Annunaki,0
Half of my playlist isn't even drake bangers,0
Drake is too sexy,0
@morbidbagels I'm listening to Drake and Tiller. I'm all up in the feels,0
Lookinn for revengee (drake voice),0
"I wish @979TheBox would take a break frm Slim Thug, Paul Wall, &amp; Drake and put @Wale P.Y.T in rotation 😩😒 they annoying af",0
"uh, drake palma. ❤",0
Rihanna - Work (ft. drake),0
@WavySpray when all the Drake Stans start to hear ana Calvin Harris at the toob https://t.co/qRV16ZWIf2,0
I wanna see drake live really bad,0
"Reference Tracks for Drake's ""Legend"" and ""Company"" Leaked. Both Voiced by PND.. https://t.co/5matPYAsoB",0
Drake's Mansion Plans Approved – Blueprint For Star's House Released To The Public lllll https://t.co/AWxEMWqnAa,0
I've been listening to too much Drake. All the songs I was writing were high energy punk songs. Now they're all sad jams.,0
OMG HIP HOP NEWS Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram https://t.co/46pmtufQhd,0
Dad thinks I'm dancing to drake views during the car journey if only he knew I was listening to up all night deluxe 🤔😳,0
NowPlaying Hotline Bling (CDQ) - Drake https://t.co/wCMsKNKwJK 18:40,0
@Drake you're just so sexy 😍,0
@arxanakhan drake's girlfriend's soulmate,0
I liked a @YouTube video https://t.co/t6zMCu7QxK 305 To My City - Drake,0
Besides the obvious Drake &amp; Rihanna are the same artist. Only difference is Drake made us believe he writes his shit,0
Drake - Too Good ft Rihanna,0
"what a tune, so much good music around at the moment setting the world alive with LOVE and @drake stay humble bro https://t.co/n5lPqNhgG7",0
i keep thinking drake's saying he has something in his ass in one dance.,0
I liked a @YouTube video from @andreonbeat https://t.co/fTnYDzSovp Travis Scott/Drake Type Beat- Novacane pt2 | prod. Andre.On.Beat.,0
I feel so basic while listening to @Drake,0
Drake &amp; Tiller mood.,0
Keep it 100 in studio #D4nny #drake #thegame #100 https://t.co/3upgRBtH7b,0
Drake * https://t.co/lQBjvPhnZv,0
Why am I still listening to drake lmao,0
@Taylor_MadeJets im drinking a Four Loko bumping drake lmmfao https://t.co/vT5Aqe7JNT,0
"Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots fired. 
 Continue reading… https://t.co/xPhCvvJaY4",0
Drake second verse in pound cake&gt;&gt;&gt;&gt;&gt;&gt;,0
So One dance by drake comes on the radio my dad cranks it up and starts singing😂🙄,0
Drake knows,0
drake https://t.co/meCPNoivjW,0
DRAKE'S ONE DANCE IS BLASTING ON THE RADIO AND I AM YELLING @RobertIDK's SONG INSTEAD OF THE ORIGINAL,0
@McDonalds A video 2 share.....take time 2 laugh.....Vida Loca Explains Hotline Bling By Drake...https://t.co/2hLc9ItW6E Have a great day!,0
Drake https://t.co/7ITRYzLFt1,0
Drake views,0
happy birthday darkskin drake @Lordedarkskin,0
Yessss and if he's drake im okay with that too 😍😍😍 https://t.co/VYusI3iWeG,0
Every single party i go to there has to be someone who calls me Drake..,0
"@esther_drake never mind😂 like you said, at least a you're in London!",0
too good - drake ft rihanna💗💗💗💗,0
I need A Talent manager or just someone I can build something with like a Noah 40 to drake type vibe but idk where 👀 #talentmanagement,0
Listen to Odio (feat. Drake) by Romeo Santos on @AppleMusic. https://t.co/WIRPtUzRd6,0
Rihanna - Work (feat. Drake),0
"I added a video to a @YouTube playlist https://t.co/5kjHf4AHsI Drake x Travis Scott - ""No Worries"" type beat (Prod. False Ego)",0
☄ i WAS JUST THINKING ABOUT THIS but i was going through a drake phase and i saw ur @ like !! i love drake !! and exo !! i will love them!,0
@SINice @ComplexMag Meek Capable Of Destroying Drake In A Beef But Drake's Fan Base Is So Huge That It Won't Be Allowed Smh,0
"@1future tell drake to come to El Paso cause we're in your words ""hype as fuck""",0
Drake https://t.co/iLrZwkeJzH,0
Six upside down its a nine now ... Y'all heard Drake 9️⃣9️⃣9️⃣,0
I took off for your birthday 😊😊💜@Nico_Drake,0
been working 12 hours still got 2 left. *drake 'legend' plays in bg*,0
#bhramabull Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots fire... https://t.co/CMNgh7Mo7o #djskinamaxx,0
"@theweeknd , @Drake REPPING THAT TORONTO TALENT",0
#bhramabull Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots fire... https://t.co/XNR3Yxvyb5 #djskinamaxx,0
#bhramabull Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots fire... https://t.co/Qs7auIGgPq #djskinamaxx,0
#bhramabull Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots fire... https://t.co/5dLOvHbbIE #djskinamaxx,0
#bhramabull Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram: Shots fire... https://t.co/Ynbo6YU94U #djskinamaxx,0
drake is a SCORPIO!!!!!!!!!!!!!!!!,0
I was hard up tweeting drake lyrics last night 😂,0
rihanna or drake😜 https://t.co/RxlEect7F9,0
@SharemoneyNow A video 2 share....take time 2 laugh...Vida Loca Explains Hotline Bling By Drake...https://t.co/2hLc9ItW6E Have a great day!,0
@AaronStor3y @RyanDodge22 y'all going to drake and future?,0
"Thank you MR Drake for a period of 5 years on inciting sweeter and sweeter adventures✋🏻😢💝
 #Uncharted4 https://t.co/DTaSQyMPRi",0
@DJZJCZ @lcotton92264 @KateAGrey1 @auraa10 @BernadetteClaxt probably Drake,0
"Just like Drake said, I like my women BBW",0
"honorable mentions
 - Beyoncé
 - Drake
 - Panic! At The Disco
 - One Direction
 - Ariana Grande
 - Kanye West
 - Rihanna",0
@MaxGeorge to good by drake,0
"views (every caption ever since Drake dropped it) @ Garden Of The Gods, Colorado Springs, CO, USA https://t.co/gqy3guammt",0
"*listen to one dance in the car
 ""Is drake a girl?"" -my mom",0
That drake tweet is fire,0
Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram - XXL https://t.co/iYaRA8Yytv,0
I don't think I'll ever get tired of Drake's Take Care album.,0
Drake - Miss Me ft Lil Wayne. Wayne dismantled this joint omg,0
"Watching Uncharted 4 gameplay and all I'm thinking is ""Nathan Drake could ruin me"" 🙈 why you gotta make the graphics so good?",0
can someone please photoshop that zero wing captain as drake,0
"Think about it. She bad as hell. Drake, Party, dvsn could write all her songs. She'd takeover forreal.",0
Drake ~ Days In The East: https://t.co/HJUwOkaOfb,0
This remix with Justin and Drake tho 😍🙌🏼 https://t.co/1mq65H8aG6,0
Drake : Fireworks✨,0
"Actually, I still bump all em Drake songs I RT'd faithfully.",0
Baby... I like your style @lisbetchhh #Views #Drake https://t.co/llAVxT5ncJ,0
Dammmm cant lie meek killed it but i know my daww drake going to reply to this soon https://t.co/BBxQdN5jbL,0
"Sarah Silverman Reacts To 'Jewish Mother Fantasy' Of Drake's Crush On Her
 https://t.co/U2wpPgpqDO",0
@MaxGeorge mmmm girls love beyonce - Drake and you?,0
You can tell which songs are Drake and which songs are for the public,0
My life is moving with drake as he makes albums. For real,0
If I ever lose a Bet we'll Never speak again @Drake 9 Views ☺♥,0
lol or the way bron lookin at Drake 😂 cuz he lookin in this nigga soul https://t.co/slqEPuh28T,0
@Beautykillerbel @Drake yes! I need to go!,0
PARTYNEXTDOOR ft Drake x Come and See Me,0
@__tiataylor you only like drake lol,0
@drosa3051 @areycc lmaoooo do you mean you or drake 😂,0
@caraphxrnxlia_ if you don't know what that is cuz your daddy (drake) didn't tell you it's TRASH,0
"My top 7 last.fm artists this week: DMX (11), Rae Sremmurd (8), Migos (7), Ghost (5), Rings of Saturn (5), Drake (4), Juvenile (4) #jotafm",0
"#Firstplay: ""Us"" by Lil Reece ft. Drake &amp; Rick Ross on Capital XTRA (#CapitalXTRA)",0
"Justin Bieber Hops On Drake's ""One Dance"" Remix: Hear Snippets - Idolator (blog)",0
"🔥🔥""@Drizzy: Deuces (remix) - Chris Brown feat. Kanye West &amp; Drake https://t.co/sLhcwZ5Uvv""",0
Crazy thought: What if Drake and Taylor Swift dated each other and broke up and wrote songs about them?,0
I liked a @YouTube video https://t.co/isR7md9Wnw One Dance - Drake (Cover by Dominik Klein),0
Drake type of day🤔,0
Drake https://t.co/7NbSuZfyXf,0
@chartnews @GoldPlatCA @Drake Avril is the queen of Canada,0
Drake - Redemption,0
I love old drake songs ❤️❤️,0
"I feel like my guilty pleasures are the kardashians, drake and Latino jams",0
@kontosone @Glock__Lesnar yall want her to be the first chick in a tent and have drake sweatshop writers run a train on her?? FUCK NO,0
I Just Voted Rihanna ft. Drake for the @CocaCola Viewersâ€™ Choice Award! #IChooseRiRi https://t.co/SU7MA33by4,0
My city is to me like Toronto is to Drake.,0
ke tletse ka Drake...VIEWS is lit,0
Drake honestly has a song verse for every type of situation &amp; the verses are always so accurate,0
Check out my broadcast from my PlayStation®4! #PS4live (Uncharted: The Nathan Drake Collection™) live at https://t.co/K70azB0wuv,0
@chartnews @GoldPlatCA @Drake KING 👑,0
"@Drake 6 God, can I borrow a ivory watch for prom?",0
"#NowPlaying: ""HYFR (Hell Ya Fucking Right) - "" Drake/Lil Wayne/ - https://t.co/1TUddaMOoI https://t.co/o3caUskB0E",0
@thaliamoors Drake 😂 https://t.co/geprFtLB77,0
How do I get an invite to @Drake's new mansion?,0
You're not a Drake fan if you didn't save the Sprite cans w his lyrics on them 😛,0
"🌚🇹🇿: drake, jcole and twitter actives",0
"popcaan- warrior (may 2016,)drake dis: https://t.co/rI7xI7XyJu via @YouTube",0
@elise_drake knitting while we were on air #nhweekendspits https://t.co/lzeASC2Soq,0
When you buy a 6God chain &amp; life couldn't be greater 😁 @Drake,0
I added a video to a @YouTube playlist https://t.co/JoitGH1vsP Tyga - Still Got It (Explicit) ft. Drake,0
Too good @rihanna @Drake is by far my favourite at the minute,0
Drake x Faithful is slept on.,0
VIEWS is lit...Drake...mADRIKANA Lol,0
I think about Drake though😂 https://t.co/xFEoWGpPZJ,0
#wcw #instagram All summer 16 in my Drake voice ladies get 3 bundles for $160 add on a frontal or closure 10-14 for $60 and add any ...,0
😂😂😂 I love Drake https://t.co/L5fK6K8MOD,0
LeBron yells at Drake after throwing down a dunk as Raptors face elimination https://t.co/GGmCvTwWgf,0
"@Kidrauhls_Main and Drake fix your grammar it's ""my ***** and I""",0
The day I own @Drake on vinyl will be the best day of my life.,0
Drake’s Mansion Plans Approved – Blueprint For Star’s House Released To The Public https://t.co/4Y5ljFzwGy,0
Boy this Drake album was made specifically,0
one dance x drake💕 https://t.co/R8Ez6pjsjG,0
I added a video to a @YouTube playlist https://t.co/rAtIN9nmQN Drake - One Dance feat. Kyla &amp; Wizkid (Lyrics),0
"Yassuin(3 ogre doombringer) was pierced to death by a storm drake hatchling on Infinite Dungeon 2.
 https://t.co/OVj6p7AYZD",0
LeBron yells at Drake after throwing down a dunk as Raptors face elimination https://t.co/CnQNWATHye,0
LADY TECNIQ NEWS Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram https://t.co/bGQZDGcH7r,0
@marevalente sorry drake is on,0
Us Bosnians can go from listening to Drake to Dino Merlin in .2 seconds LOL,0
Drake Drake Drake,0
Get out yo Drake https://t.co/sWzSepoKQG,0
*dances like drake to the hotline bling*,0
To go see Drake and Future or nah 🤔,0
i swear i dont like a drake song at first but then like when u get in a certain mood them songs r 👌💯,0
and also drake,0
Free Spirit x Drake &amp; Rick Ross,0
@_Baby_Drake_ We can find you a new affordable phone. Have a look at these deals. Have an awesome afternoon. https://t.co/uVtNOfafLz ^EM,0
Pumping Drake's Hype 🎵💃🙇✌!!!!!! Feeling all cool and stuff 😂😂😝😎,0
@_1monty drake take care ass tape,0
""" I think drake thinks these girls are doing these things on accident""",0
Drake in the 6 https://t.co/ROHOcxv0Ns,0
God please send me a 17 yr old Drake so I can stop wanting oomf 😭😩🙏🏾,0
"I liked a @YouTube video https://t.co/5LI9CbVRjR KHALED, RICK ROSS, LIL WAYNE, DRAKE - Live at Summer Jam 2011",0
drake: unforgettable 🎧,0
Drake https://t.co/1SWhAR61Kx,0
Yeah @ChaseWho_ agree Views is top 5 @Drake songs I've decided,0
"Drove to Huber Heights off the Drake station, gots to say I'm highly satisfied.",0
Too Good 👌 #Drake,0
#OnAir : One Dance (feat. @wizkidayo) By @Drake #ListenLive #HitsAndBeats #Radio At https://t.co/Oi6BsdICsZ,0
WATCH: Sarah Silverman Reacts To ‘Jewish Mother Fantasy’ Of Drake’s Crush On Her https://t.co/Ip6d5ARIrY,0
Just say drake https://t.co/MVfpqgo05o,0
Know you're having a bad day when you've got a drake song stuck in your head😱😂,0
"@artdecote 
 Video phone (Bey)
 Automatic (Nicki)
 Living for love (Madonna)
 Too good (Drake)
 Everyday (Ariana)
 Ring the alarm (Bey)",0
"Tbh ""IYRTITL"" didn't get enough credit. Drake just rapped everywhere and we all loved it, but it wasn't hyped up like VIEWS.",0
@esther_drake I can not stop laughing at this😂 hope you're having a good time tho guys,0
@Invaishir @Chris_VanMeter also night's whisper and Kird Ape (for mtgo pauper) and peregrine drake,0
Drake - Energy https://t.co/LGJTTjvEuO via @YouTube,0
Drake On Shuffle Can’t Miss! https://t.co/dXWasmdRrp,0
"This goes for Future, Young Thug, and dare I say it, even Drake too. None of them can ever compare.",0
@djkhaled did Drake vocals come in?,0
@MeekMill &amp; @Drake you can do this boyz https://t.co/uL08ig1KNs,0
@jhonyfreire7 @acidp4nic Drake - Energy,0
What is your fave Drake song @LachlanYT ???,0
I added a video to a @YouTube playlist https://t.co/xzgn0XCieY Drake - One Dance feat. Kyla &amp; Wizkid (Lyrics),0
@Drake @FaZeApex drake should inv the faze house guys.Dont u think?,0
Check out my broadcast from my PlayStation®4! #PS4live (Uncharted: The Nathan Drake Collection™) live at https://t.co/07drV3gndj,0
@cihan drake yok the gods var🤗,0
We'll Be Fine X Drake,0
Now Playing: Drake - How About Now on https://t.co/KJqYoR41E1,0
"Baseball: Foothill's Drake Wood, Dillon Brown top North Hills League",0
Redemption by Drake is SOOOO GOOD,0
"Baseball: Foothill's Drake Wood, Dillon Brown top North Hills League https://t.co/zS92BiqmRE",0
I been having this damn song on repeat . I love drake when he sings . 😩😩😩💦❤️,0
WOW! My Twitter is worth $160.80 today. Find Out Your Twitter Fantasy Value Free! Click Here ==&gt; https://t.co/W1Wm5fbVjd #RT #Followme,0
Tell that to drake https://t.co/uduSUwcyzA,0
"Baseball: Foothill's Drake Wood, Dillon Brown top North Hills League https://t.co/rU4207h80N",0
"Baseball: Foothill's Drake Wood, Dillon Brown top North Hills League https://t.co/8s7WNDQkIz",0
Drake Gets Trolled by Cavaliers' Unofficial Mascot Lil' Kev on Instagram https://t.co/IDBfKw4qsh,0
"Baseball: Foothill's Drake Wood, Dillon Brown top North Hills League: Outfielder Drake Wood… https://t.co/rjwKNDxW8q https://t.co/KpmeSQvC6Q",0
"Baseball: Foothill's Drake Wood, Dillon Brown top North Hills League https://t.co/JjaqQXGxOI",0
"my mom is following Wiz, Drake, Birdman, and shady street team 
 Only to name a few",0
@blackIucozade drake,0
I want Drake to teach me how to drop out of school and become dumb rich,0
Listening to old Drake songs and it's lit,0
"Drake ""Fire &amp; Desire""",0
@ryanegleason maize high loves meth.. not drake,0
Too Good - Drake x Rihanna https://t.co/rfZzHlYNCZ,0
"My voice just happens to be a perfect harmony with drake. Come sign me fam, I'll bless your album @Drake",0
@asia_drake what in the hell,0
My girl Camilla is such a Drake Stan lol love her! ❤️😂 #stillhere #5H #fifthharmony #camilla #camillacabello #ovo… https://t.co/da1QZMoJ40,0
don't drake and shower,0
