@jewcup fuck drake,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake needs some ghost writers to help him quick.,1,,,,,,,,,,,,,,,,,,,,,,,,
@Drake you better hope them ghost writers can save you_ @JoeBudden absolute slaughter right now,1,,,,,,,,,,,,,,,,,,,,,,,,
Joe Budden really gave drake them bars don't @ me,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake needs to rehire his ghost writers he's getting murdered by joe budden,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake using is the last straw for me as a Drake fan. Tired of him getting praised for trash music,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake ain't had no lipo. His fat ass.,1,,,,,,,,,,,,,,,,,,,,,,,,
DRAKE IS UGLY,1,,,,,,,,,,,,,,,,,,,,,,,,
@tommyabbottt I never said Drake would lose but his bars on no shopping was light and joe Budden may be irrelevant but he's spittin facts,1,,,,,,,,,,,,,,,,,,,,,,,,
majority of new drake is trash,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake is one of the most overrated pieces of shit the music industry has ever been involved with.,1,,,,,,,,,,,,,,,,,,,,,,,,
@PEspiricueta fuck drake,1,,,,,,,,,,,,,,,,,,,,,,,,
@GEEZVS @DrakesWifey_OVO @JoeBudden @Drake Drake gotta get ghostwriters he ain't even considered a RAPPER smh,1,,,,,,,,,,,,,,,,,,,,,,,,
"So can somebody tell me why Joe Budden keep murdering Drake, this is gettin out hand.... Drake dick riders don't @ me , he gettin murked rn",1,,,,,,,,,,,,,,,,,,,,,,,,
Drake straight taken some fat ol L's. _,1,,,,,,,,,,,,,,,,,,,,,,,,
@69bentweets69 Fuck Drake fuck lil wayne fuck the mainstream hip-hop,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake trash,1,,,,,,,,,,,,,,,,,,,,,,,,
@HotNewHipHop @Drake ugly,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake sucks idc idc,1,,,,,,,,,,,,,,,,,,,,,,,,
stfu drake ! you fish looking thing,1,,,,,,,,,,,,,,,,,,,,,,,,
@Nerdiemonster dude fam i'm bringing real hip hop back fuck drake real hip hop,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake is like a trash can to me https://t.co/McP7cNof2W,1,,,,,,,,,,,,,,,,,,,,,,,,
"drake is like love 
its overrated",1,,,,,,,,,,,,,,,,,,,,,,,,
@siimbhamra drake sucks https://t.co/AaCWN27GdN,1,,,,,,,,,,,,,,,,,,,,,,,,
@boomcolumbus murdered drake,1,,,,,,,,,,,,,,,,,,,,,,,,
@RichHomieAntwon @papnation32 future quite trash and Drake most definitely trash,1,,,,,,,,,,,,,,,,,,,,,,,,
I guess drake needs new ghost writers cause @JoeBudden is killing him lol,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake is good but overrated. No @s,1,,,,,,,,,,,,,,,,,,,,,,,,
@SUKnives @YouTube Drake sucks...,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake is very trash but i'ma come clean Controlla and One Dance chopped and screwed making me feel like getting somebody shawty pregnant _,1,,,,,,,,,,,,,,,,,,,,,,,,
idk bcuz niggas know i stopped fucking with drake after the ghostwriting shit.. so thats not y im saying this https://t.co/qb0ZPKajp8,1,,,,,,,,,,,,,,,,,,,,,,,,
@R_macas @alllexhuff drake and j Cole trash,1,,,,,,,,,,,,,,,,,,,,,,,,
How 21 Savage concerts be .. Fuck drake naw Fr https://t.co/YhFro1384g,1,,,,,,,,,,,,,,,,,,,,,,,,
@JustKoolin_Cuh @JoeBudden look at this dumb fan trying hard to cape for Aubrey drake is trash,1,,,,,,,,,,,,,,,,,,,,,,,,
So Drake went to Dr. Miami for his abs? Really? He got Niggas ghostwriting his muscles too? Wottice this!?,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake a fat skinhead now idk where Joe got lipo from lol. A nose job? Maybe. Plucked eyebrows? Sure. Skipped leg day? Absolutely. Lipo? Nah,1,,,,,,,,,,,,,,,,,,,,,,,,
Remember when Drake wasn't overrated? Yeah..me neither.,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake always releases the inner light skin shit be annoying sometimes. Some shi you can't control _,1,,,,,,,,,,,,,,,,,,,,,,,,
The Trumps hired Drake ghostwriter for this speech,1,,,,,,,,,,,,,,,,,,,,,,,,
Mine. Drake stans are annoying lately https://t.co/otyWT8RXde,1,,,,,,,,,,,,,,,,,,,,,,,,
That drake and French Montana song is absolute garbage trash shit all in one,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake got killed 3 times this month. And he can't say Joe Budden is irrelevant because he responded. Bad move... https://t.co/eY16WMsSy3,1,,,,,,,,,,,,,,,,,,,,,,,,
@HotNewHipHop @Drake Ugly.,1,,,,,,,,,,,,,,,,,,,,,,,,
drake is kind've overrated _,1,,,,,,,,,,,,,,,,,,,,,,,,
Didn't Drake drop a trash ass album earlier this year or am I tripping? https://t.co/4LqFrP861B,1,,,,,,,,,,,,,,,,,,,,,,,,
drake is trash to me__,1,,,,,,,,,,,,,,,,,,,,,,,,
@JoeBudden shits __ drake dnt want it nigga scared nigga you ain't write shit Ghost Writer ___,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake is so trash,1,,,,,,,,,,,,,,,,,,,,,,,,
Joe Budden out here killing Drake on these trash ass instrumentals Lmfaaaooo smh,1,,,,,,,,,,,,,,,,,,,,,,,,
Fuck drake https://t.co/ZCQ8apG4Mi,1,,,,,,,,,,,,,,,,,,,,,,,,
This Just In - @MELANIATRUMP and @Drake use the same ghostwriter,1,,,,,,,,,,,,,,,,,,,,,,,,
@hotcheetos4 @Von_Von15 fuck drake,1,,,,,,,,,,,,,,,,,,,,,,,,
"Drake controlla trash compared to thugg, and I'm not being a Stan. They really bombed that jawn",1,,,,,,,,,,,,,,,,,,,,,,,,
THE DAY HAS CAME FUCK VIEWS FUCK DRAKE THIS SAVAGE MODE 21 GANG TOPPIN SHIT https://t.co/YWn0ouQhCr,1,,,,,,,,,,,,,,,,,,,,,,,,
Melania Trump is @drake ghostwriter,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake gonna need real ghosts like 2pac.biggie this time to recover from all that budden from Joe.,1,,,,,,,,,,,,,,,,,,,,,,,,
Melanie Trump Michelle Obama and Drake all share a ghostwriter,1,,,,,,,,,,,,,,,,,,,,,,,,
Melania and Drake have the same ghost writers.,1,,,,,,,,,,,,,,,,,,,,,,,,
DRAKE an Melania share ghost Writers,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake isn't the only person who has a ghost writer __ at least his doesn't plagiarize https://t.co/8hVxQbK0N6,1,,,,,,,,,,,,,,,,,,,,,,,,
Michelle Obama was the ghostwriter for Drake that Meek has been talking about,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake and Melania Trump both flourishing with ghostwriters,1,,,,,,,,,,,,,,,,,,,,,,,,
Ya know Michelle Obama had as much ghost writers as Drake for that speech right lol,1,,,,,,,,,,,,,,,,,,,,,,,,
So Drake and Melania have Ghostwriters? #FamousMelaniaTrumpQuotes,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake got more ghostwriters than Melania Trump...JUST SAYING.,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake looks like he struggles with his weight. He can't get the jew fat off him.,1,,,,,,,,,,,,,,,,,,,,,,,,
Come on @MELANIATRUMP even @Drake changed the ghost written lyrics up just a little bit. SMH https://t.co/eT5H9d2iXD,1,,,,,,,,,,,,,,,,,,,,,,,,
fuck drake i listen to spookyblack when im sad,1,,,,,,,,,,,,,,,,,,,,,,,,
Melania Trump and Drake have the same ghostwriters,1,,,,,,,,,,,,,,,,,,,,,,,,
Before the world ends i got one thing to get off my chest i been meaning to say this for a while. Fuck drake and jcole both trash dont @ me,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake and Melania Trump have the same ghost writers... #MackLand,1,,,,,,,,,,,,,,,,,,,,,,,,
I heard Michelle Obama ghost writes for Drake,1,,,,,,,,,,,,,,,,,,,,,,,,
@Drake i want to meet you fat in real life https://t.co/ptKQjLvReM,1,,,,,,,,,,,,,,,,,,,,,,,,
Every white girl literally twerks to drake &amp; I'm over here like BUT KEVIN GATES WASNT IN A WHEELCHAIR ON A TEEN SHOW and has talent __,1,,,,,,,,,,,,,,,,,,,,,,,,
Melania Trump and Drake got the same ghost writer,1,,,,,,,,,,,,,,,,,,,,,,,,
@MyIikesTrash @Vxrsza Drake shit _ Justin bieber Double Shit _____,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake verse on the the Future 100 racks joint is straight trash bruh,1,,,,,,,,,,,,,,,,,,,,,,,,
drake still annoying,1,,,,,,,,,,,,,,,,,,,,,,,,
@SPmusik @mikehearn you can tell she's trying to remember the speech... Ghostwriting is permitted anywhere now see what u created drake,1,,,,,,,,,,,,,,,,,,,,,,,,
MELANIA TRUMP GHOST WRITES FOR @Drake https://t.co/FqihdIcI95,1,,,,,,,,,,,,,,,,,,,,,,,,
rihanna and drake are overrated,1,,,,,,,,,,,,,,,,,,,,,,,,
@realDonaldTrump wife great speech especially the part you ripped off @MichelleObama _ hire your own ghostwriter ask @Drake for a referrals,1,,,,,,,,,,,,,,,,,,,,,,,,
@GavGuts Budden doesn't have ghost writers. Drake then queen of subliminals now. Stop defending the fraud. Let him hold his L tightly.,1,,,,,,,,,,,,,,,,,,,,,,,,
So you saying Melania Trump and Drake uses ghostwriters? #RNCinCLE #TrumpCircus,1,,,,,,,,,,,,,,,,,,,,,,,,
@IamAkademiks @Drake got away with A ghost writer but will Melania Trump get away?,1,,,,,,,,,,,,,,,,,,,,,,,,
So you're saying she has a ghost writer just like Drake lol https://t.co/BlMV9JtptZ,1,,,,,,,,,,,,,,,,,,,,,,,,
"Drake got a ghostwriter. 
Melania got a ghostwriter.",1,,,,,,,,,,,,,,,,,,,,,,,,
#MelaniaTrump 's speech had more ghost writers than a Drake album. Pitiful! Salute to you #FLOTUS #MichelleObama #BlackGirlMagic !_____,1,,,,,,,,,,,,,,,,,,,,,,,,
Oh we acting brand new now LMAAOO say no more fuck drake let me put on some Kodak forgot who I was for a second ____,1,,,,,,,,,,,,,,,,,,,,,,,,
actually fuck drake at this time,1,,,,,,,,,,,,,,,,,,,,,,,,
@v_aginal Drake ain't ugly hoe.,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake like Beyonce is the princess of overrated https://t.co/H2ftZ0lVzC,1,,,,,,,,,,,,,,,,,,,,,,,,
"Trump wife shoulda got a ghost writer, like Drake did",1,,,,,,,,,,,,,,,,,,,,,,,,
Drake and Melania Trump got the same ghostwriters,1,,,,,,,,,,,,,,,,,,,,,,,,
is @Drake gonna comment on this ghostwriting thing ??,1,,,,,,,,,,,,,,,,,,,,,,,,
@JoeBudden On a Feeding Frenzy Eat @Drake All the #GHOSTWRITERS in the OVO Sweatshop is Panicking. @Drake on the phone with Quentin Miller!,1,,,,,,,,,,,,,,,,,,,,,,,,
@Mr_JayWright @lukaoperes @IamAkademiks I don't know what your talking about head kicked in? You lot just need to say this fuck drake,1,,,,,,,,,,,,,,,,,,,,,,,,
_ I wonder if Michelle is a Ghostwriter for Drake https://t.co/iBdceAOrAv,1,,,,,,,,,,,,,,,,,,,,,,,,
"Drake and Melania have the same ghost writer 
#FamousMelaniaTrumpQuotes",1,,,,,,,,,,,,,,,,,,,,,,,,
It's like drake sampling other people music for most of his album. Or the fact that he has a ghostwriter,1,,,,,,,,,,,,,,,,,,,,,,,,
@foxandfriends @FoxNews now I know why people don't respect @Drake u not hot if u stealing or got ghost writers,1,,,,,,,,,,,,,,,,,,,,,,,,
"@MHB92_ you know I'm a drake fan, but this is better than the majority of Views sadly. He needs his ghostwriters back",1,,,,,,,,,,,,,,,,,,,,,,,,
This bitch Melania trump got more ghostwriters than drake #FamousMelaniaTrumpQuotes,1,,,,,,,,,,,,,,,,,,,,,,,,
@strwbrycat @wtf_foo lol fuck drake,1,,,,,,,,,,,,,,,,,,,,,,,,
I blame Drake and his ghost write for this. #FamousMelaniaTrumpQuotes,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake nd Melanie trump got the same ghost writer,1,,,,,,,,,,,,,,,,,,,,,,,,
Retweet when drake become irrelevant and j cole is the next big thing,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake and Melania have the same the ghostwriter...,1,,,,,,,,,,,,,,,,,,,,,,,,
Wow Joe budden really murdered drake in all 3 of those tracks RIP AUBREY LMFAO !!!,1,,,,,,,,,,,,,,,,,,,,,,,,
DRAKE IS OVERRATED https://t.co/pJ9KT63gwT,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake gone keep playin the irrelevant card cause he know he gone take a L,1,,,,,,,,,,,,,,,,,,,,,,,,
@Drake Trash,1,,,,,,,,,,,,,,,,,,,,,,,,
I can't help but be reminded of the fact @Drake used ghost writers who jacked hella lyrics on his views album.. But nobody cares _,1,,,,,,,,,,,,,,,,,,,,,,,,
"I'm running the music &amp; weights tomorrow morning @7:00, bc that Drake stuff is some god-aweful garbage &amp; must be stopped!! _________",1,,,,,,,,,,,,,,,,,,,,,,,,
Michelle Obama is also a ghost writer for @Drake,1,,,,,,,,,,,,,,,,,,,,,,,,
@chartdata @djkhaled @Drake trash,1,,,,,,,,,,,,,,,,,,,,,,,,
IM TELLING YALL JOE BUDDEN MURDERED DRAKE https://t.co/eWQj67GrDL,1,,,,,,,,,,,,,,,,,,,,,,,,
@ViewsFromGabe @Zilliamson I like drake but we all know he got ghost writers now,1,,,,,,,,,,,,,,,,,,,,,,,,
@dailydose @Drake trash,1,,,,,,,,,,,,,,,,,,,,,,,,
She better ask Drake for some better ghostwriters #FamousMelaniaTrumpQuotes,1,,,,,,,,,,,,,,,,,,,,,,,,
Fuck Drake #DailyTweet,1,,,,,,,,,,,,,,,,,,,,,,,,
When you think Quentin Miller was Drake ghostwriter but wholetime #FamousMelaniaTrumpQuotes was responsible.,1,,,,,,,,,,,,,,,,,,,,,,,,
Every rap song by Drake she's his ghost writer #FamousMelaniaTrumpQuotes,1,,,,,,,,,,,,,,,,,,,,,,,,
@MELANIATRUMP is the actual ghostwriter Drake used on his #VIEWS album. Haha,1,,,,,,,,,,,,,,,,,,,,,,,,
plot twist: @MichelleObama is @Drake ghost writer,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake got a ghostwriter Trump got a ghostwriter smh,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake is a proven fraud and y'all still worship him _,1,,,,,,,,,,,,,,,,,,,,,,,,
@_BabyLouie delete some stuffs drake trash lol,1,,,,,,,,,,,,,,,,,,,,,,,,
Fuck Drake lol https://t.co/xx3uETTUh1,1,,,,,,,,,,,,,,,,,,,,,,,,
@jazzsh0rter can't agree. Drake isn't trash.,1,,,,,,,,,,,,,,,,,,,,,,,,
I dare drake to diss Jay-Z. Ghost writing ass foh https://t.co/oixO2jRbD9,1,,,,,,,,,,,,,,,,,,,,,,,,
@KavKobain Drake is INSECURITIES personified. He already acted out a rap career now dude is acting out a body builder. Pure fraud.,1,,,,,,,,,,,,,,,,,,,,,,,,
Keep it a stack Drake verse trash on that new French song.,1,,,,,,,,,,,,,,,,,,,,,,,,
@Drake lookn at @FLOTUS for next album #ghostwriter,1,,,,,,,,,,,,,,,,,,,,,,,,
@RonTBurse Drake and Melania must use the same ghost writer...SMH #FamousMelaniaTrumpQuotes,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake is a fuckn fraud dude ain't even write one song on HIS OWN album like wha__,1,,,,,,,,,,,,,,,,,,,,,,,,
"Drake is overrated tbh 
i don't get the hype about him
like....buh I find his voice boring",1,,,,,,,,,,,,,,,,,,,,,,,,
"- Drake
A fucking classic piece of trash",1,,,,,,,,,,,,,,,,,,,,,,,,
@GhostfaceKillah @FrencHMonTanA @Drake @AppleMusic damn never thought I'd see ghost give props to drake #everyonesellsout,1,,,,,,,,,,,,,,,,,,,,,,,,
@cthagod what does Drake and Melania Trump have in common?? They both got ghost writers they don't give credit to _,1,,,,,,,,,,,,,,,,,,,,,,,,
Cuz drake is trash https://t.co/cqJOi3mfEX,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake trash https://t.co/XGJvzUwTkO,1,,,,,,,,,,,,,,,,,,,,,,,,
drake is so ugly wow,1,,,,,,,,,,,,,,,,,,,,,,,,
More reasons drake is garbage https://t.co/LnarUTw3MX,1,,,,,,,,,,,,,,,,,,,,,,,,
When I start rapping Sean Paul is gonna be my first feature. We're going to make dance hall shit. Fuck Drake,1,,,,,,,,,,,,,,,,,,,,,,,,
Best album/mixtape of the year so far? (Views ain't a choice cause Drake ugly),1,,,,,,,,,,,,,,,,,,,,,,,,
Drake got a ghostwriter and started feeling himself a little too much on IYRTITL,1,,,,,,,,,,,,,,,,,,,,,,,,
"@HarryShotta Lost all interest in both to be honest. Drake a commercial machine, shifting ridiculous units. But his material is garbage.",1,,,,,,,,,,,,,,,,,,,,,,,,
@jemelehill think Drake should hire Michelle Obama as his next ghost writer for help with Joe Budden? Lol,1,,,,,,,,,,,,,,,,,,,,,,,,
If she knows Drake and J Cole are fuckin trash wife her,1,,,,,,,,,,,,,,,,,,,,,,,,
@EveDoesItBetta fuck drake lol just play reggae n I'll dance with that tutu _,1,,,,,,,,,,,,,,,,,,,,,,,,
unpopular opinion: drake is overrated,1,,,,,,,,,,,,,,,,,,,,,,,,
@Trevor2g drake is getting lyrically abused on every one of the disses lol. How is budden trash?,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake verse on that French song trash,1,,,,,,,,,,,,,,,,,,,,,,,,
i honestly canny take drake seriously man he is fucking garbage,1,,,,,,,,,,,,,,,,,,,,,,,,
This nigga sampled drake. Made a drake type beat. And murdered drake.,1,,,,,,,,,,,,,,,,,,,,,,,,
drake is the most overrated he's ugly and can't sing for shit i swear,1,,,,,,,,,,,,,,,,,,,,,,,,
Fuck Drake &amp; if you a Key West fan &amp; you offended salute me or shoot pussy,1,,,,,,,,,,,,,,,,,,,,,,,,
"&amp; to be honest, he didn't even write it
@Drake 's #GhostWritter wrote the song. Either way sir, I think @Drake sucks https://t.co/xz4RA2l9Hu",1,,,,,,,,,,,,,,,,,,,,,,,,
"If Drake don't write his own lyrics, then his ghostwriter is too wavey lol",1,,,,,,,,,,,,,,,,,,,,,,,,
"@TeamShackles @BaileyMinnar drake trash idc if he had gone triple platinum first week with that album, it's trash for teenage chicks",1,,,,,,,,,,,,,,,,,,,,,,,,
drake so garbage https://t.co/56dUTORJxr,1,,,,,,,,,,,,,,,,,,,,,,,,
@val_delgadillo I'm sorry _ drake sucks tho,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake diss too Joe Budden was soooo trash bro. Horrible,1,,,,,,,,,,,,,,,,,,,,,,,,
"Fuck drake woo lordT, marry the racist and kill that model in the toxic video https://t.co/zcKIM9LEPo",1,,,,,,,,,,,,,,,,,,,,,,,,
For Free by DJ Khaled and Drake has to be one of the most annoying songs of all time,1,,,,,,,,,,,,,,,,,,,,,,,,
Joeee!!! Fuck drake,1,,,,,,,,,,,,,,,,,,,,,,,,
Didn't know Michelle Obama was Meliana Trump's ghostwriter. I wonder if she writes for Drake as well?,1,,,,,,,,,,,,,,,,,,,,,,,,
Why Drake taking so long to respond to Budden ? Cus meek exposed him for having ghost writers so now he can't think of his own lyrics,1,,,,,,,,,,,,,,,,,,,,,,,,
"@elizabethl0l Drake is trash, and finally someone agrees ____",1,,,,,,,,,,,,,,,,,,,,,,,,
@Jeffharnish15 joe budden murdered drake though _,1,,,,,,,,,,,,,,,,,,,,,,,,
Joe Budden really eating drake in his disses too bad he irrelevant https://t.co/yaEx7fw68B,1,,,,,,,,,,,,,,,,,,,,,,,,
___ I swear drake fans are annoying as hell https://t.co/UbRuSOl6su,1,,,,,,,,,,,,,,,,,,,,,,,,
This is Drake level trash https://t.co/rcREk37KRg,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake has gone from greatest thing since sliced bread in '09 to most overrated uninspired emcee in the game. He's hip hop's version of Obama,1,,,,,,,,,,,,,,,,,,,,,,,,
drake is ugly,1,,,,,,,,,,,,,,,,,,,,,,,,
@Mayberrykush mann fuck drake lol,1,,,,,,,,,,,,,,,,,,,,,,,,
@Claystor nigga fuck drake,1,,,,,,,,,,,,,,,,,,,,,,,,
@gavandeep123 fuck drake,1,,,,,,,,,,,,,,,,,,,,,,,,
- @Drake rapping to himself? _ even your ghostwriter knew was fake _,1,,,,,,,,,,,,,,,,,,,,,,,,
"Drake has good music, don't get me wrong, but am I the only one who thinks he's ugly af",1,,,,,,,,,,,,,,,,,,,,,,,,
@Maniak_JayTwo and that verse from Drake was trash Hahahah,1,,,,,,,,,,,,,,,,,,,,,,,,
https://t.co/1PpxAWwPsx Obama did it too omg people the ghost sitters have to stop!!! I blame drake,1,,,,,,,,,,,,,,,,,,,,,,,,
#MelaniaTrump wanna be like drake so bad lmao S/O @MichelleObama for the #ghostwriting,1,,,,,,,,,,,,,,,,,,,,,,,,
Mary drake annoys me so much #PLL,1,,,,,,,,,,,,,,,,,,,,,,,,
drake sucks,1,,,,,,,,,,,,,,,,,,,,,,,,
@FrencHMonTanA sayin him and @Drake didn't record with @JoeBudden in mind? Drake/6 God got dudes ghostwriting his excuses now?,1,,,,,,,,,,,,,,,,,,,,,,,,
NAH FUTURE &amp; DRAKE NEVER NEED TO DO ANY MORE MUSIC LEAVE WAYNE OUTTA THIS TRASH https://t.co/8iEQwHqb85,1,,,,,,,,,,,,,,,,,,,,,,,,
I swear drake is so trash _,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake sucks,1,,,,,,,,,,,,,,,,,,,,,,,,
"K. Dot &gt; Drake 
Don't @ me",1,,,,,,,,,,,,,,,,,,,,,,,,
@Drizzy6Views Don't need brain cells to know Drake is trash,1,,,,,,,,,,,,,,,,,,,,,,,,
Fuck drake tbh,1,,,,,,,,,,,,,,,,,,,,,,,,
@cumcakee trash ass drake https://t.co/Bmon9GOlVT,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake is trash.,1,,,,,,,,,,,,,,,,,,,,,,,,
@ffsbreanna no ur hurt bc i said drake is trash _______ nun my bidnezzz tho,1,,,,,,,,,,,,,,,,,,,,,,,,
"I feel like rap lyrics are trash. 
But is the rhythm that makes it feel unique.
Drake for example. 
Very Basic lyrics in my opinion.",1,,,,,,,,,,,,,,,,,,,,,,,,
After going back and listening to old Drake albums I just confirmed that VIEWS is trash.,1,,,,,,,,,,,,,,,,,,,,,,,,
every time I hear I wonder why drake would contribute to such trash _,1,,,,,,,,,,,,,,,,,,,,,,,,
@GhostOfErickson you and me the only niggas that don't fuck with drake lmfao it's hilarious,1,,,,,,,,,,,,,,,,,,,,,,,,
"I can't get on Drake for anything trash he's ever said, he didn't write it. Can't be a lyricist if you don't write lyrics.",1,,,,,,,,,,,,,,,,,,,,,,,,
@GhostOfErickson Kendrick Lamar will always be nicer than Drake on any day Bruh,1,,,,,,,,,,,,,,,,,,,,,,,,
@danielleecorb drake is trash,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake is ugly as fuck _,1,,,,,,,,,,,,,,,,,,,,,,,,
Some scrub tried to tell me today that both Future and Drake are trash,1,,,,,,,,,,,,,,,,,,,,,,,,
@makenzie_koon drake is trash,1,,,,,,,,,,,,,,,,,,,,,,,,
Fuck Drake part on Grammys. Future ate that,1,,,,,,,,,,,,,,,,,,,,,,,,
Am I the only one who thinks Drake turned into trash after Nothing Was The Same?,1,,,,,,,,,,,,,,,,,,,,,,,,
The Trumps gotta call Drake up and get some better ghost writers,1,,,,,,,,,,,,,,,,,,,,,,,,
fuck gambino fuck cole fuck drake fuck kendrick fuck yachty fuck uzi,1,,,,,,,,,,,,,,,,,,,,,,,,
@FernyB13 @GorditaCrunch23 for drake being a established rapper views is trash y'all sleep,1,,,,,,,,,,,,,,,,,,,,,,,,
if you listen to drake &amp; bryson tiller you're an idiot and need to stop listening to the garbage the radio stations spoon feed you.,1,,,,,,,,,,,,,,,,,,,,,,,,
"Fuck Drake with his always want to be relevant havin ass. Wherever it's lit, expect Drake to try to fit in the scene.",1,,,,,,,,,,,,,,,,,,,,,,,,
#MelaniaTrump she ghostwriter for drake chill _,1,,,,,,,,,,,,,,,,,,,,,,,,
Y'all do know they dont write their own speeches right. They're basically like drake and meek. Dont @ me tho https://t.co/a5NRKCDOz1,1,,,,,,,,,,,,,,,,,,,,,,,,
Views is trash. Drake is trash.,1,,,,,,,,,,,,,,,,,,,,,,,,
"Drake super annoying. Don't do this, Gucci. https://t.co/LsUtnWgM5Y",1,,,,,,,,,,,,,,,,,,,,,,,,
Drake has always been ugly and annoying.,1,,,,,,,,,,,,,,,,,,,,,,,,
I hear you looking for new ghostwriters I got you son @Drake,1,,,,,,,,,,,,,,,,,,,,,,,,
Feels like drake devolved into the most annoying,1,,,,,,,,,,,,,,,,,,,,,,,,
@Trivinooo fuck drake,1,,,,,,,,,,,,,,,,,,,,,,,,
@LuPac860 fuck Drake __,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake sucks @MakMeAhSandwich,1,,,,,,,,,,,,,,,,,,,,,,,,
@JoeBudden Made Me Realise How Poor Drake Is!,1,,,,,,,,,,,,,,,,,,,,,,,,
fuck drake https://t.co/lk78FgOvBq,1,,,,,,,,,,,,,,,,,,,,,,,,
27- swears drake is trash,1,,,,,,,,,,,,,,,,,,,,,,,,
"@WavyEdgar drake trash , out here getting bodied by Joe Budden",1,,,,,,,,,,,,,,,,,,,,,,,,
drake is trash lk. maybe 1 or 2 songs are tight. https://t.co/b69y2kG5GM,1,,,,,,,,,,,,,,,,,,,,,,,,
DRAKE IS FUCKING TRASH nigga don't write his lyrics ain't nothing hip hop about that https://t.co/OrRFFNBusQ,1,,,,,,,,,,,,,,,,,,,,,,,,
@htx_oba Drake has trash lines yo,1,,,,,,,,,,,,,,,,,,,,,,,,
"we all can agree that bar was trash, you on the other hand would try to justify it if it was Drake https://t.co/3NCDPqxeFS",1,,,,,,,,,,,,,,,,,,,,,,,,
I listen to drake but idc for his music tbh. Don't @ me,1,,,,,,,,,,,,,,,,,,,,,,,,
11. Drake fans the most annoying fans.,1,,,,,,,,,,,,,,,,,,,,,,,,
@Adeniiike I love drake o. But views is just trash.,1,,,,,,,,,,,,,,,,,,,,,,,,
fuck drake hes a pussy,1,,,,,,,,,,,,,,,,,,,,,,,,
Fuck drake bitch ass ...,1,,,,,,,,,,,,,,,,,,,,,,,,
French Montana ft Drake | No Shopping is trash _,1,,,,,,,,,,,,,,,,,,,,,,,,
@DaaddrainneDust been finessing with his fraud ass smh fuck drake,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake wana be one of the most annoying,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake did pretty good in attempts to come back at JB.. But credit where due. Joe Budden still trashed him. #JBudden #LyricalBeast,1,,,,,,,,,,,,,,,,,,,,,,,,
Lmao Drake is annoying,1,,,,,,,,,,,,,,,,,,,,,,,,
"I'm drained physically, mentally, emotionally, and financially LOL fuck Drake was wrong Summer '16 is trash",1,,,,,,,,,,,,,,,,,,,,,,,,
ITS YOUR FIRST DAY OF TOUR FAT ASS!!!!! are you up @Drake,1,,,,,,,,,,,,,,,,,,,,,,,,
Grammys by Drake is the most trash song on views but it still goes. One of those songs you know are trash but still go,1,,,,,,,,,,,,,,,,,,,,,,,,
@979TheBox @JmacGlobal @MaddHatta979 drake delivery different from his ghost writers too...lol,1,,,,,,,,,,,,,,,,,,,,,,,,
@CheckTheDossier that's like saying Drake wrote his own songs when it's known he has a ghostwriter ..Sounds good but still wrote by someone,1,,,,,,,,,,,,,,,,,,,,,,,,
Drake is the most overrated,1,,,,,,,,,,,,,,,,,,,,,,,,
@Drake take care and good luck fat know yourself and know you can jump even if you fat https://t.co/ZGJlHsjIhG,1,,,,,,,,,,,,,,,,,,,,,,,,
